book,chapter,verse_number,verse_text
Genesis,11,12,Arpachshad lived thirty-five years and became the father of Shelah.
Genesis,11,13,"Arpachshad lived four hundred three years after he became the father of Shelah, and became the father of more sons and daughters."
Genesis,11,14,"Shelah lived thirty years, and became the father of Eber."
Genesis,11,15,"Shelah lived four hundred three years after he became the father of Eber, and became the father of more sons and daughters."
Genesis,11,16,"Eber lived thirty-four years, and became the father of Peleg."
Genesis,11,17,"Eber lived four hundred thirty years after he became the father of Peleg, and became the father of more sons and daughters."
Genesis,11,18,"Peleg lived thirty years, and became the father of Reu."
Genesis,11,19,"Peleg lived two hundred nine years after he became the father of Reu, and became the father of more sons and daughters."
Genesis,11,20,"Reu lived thirty-two years, and became the father of Serug."
Genesis,11,21,"Reu lived two hundred seven years after he became the father of Serug, and became the father of more sons and daughters."
Genesis,11,22,"Serug lived thirty years, and became the father of Nahor."
Genesis,11,23,"Serug lived two hundred years after he became the father of Nahor, and became the father of more sons and daughters."
Genesis,11,24,"Nahor lived twenty-nine years, and became the father of Terah."
Genesis,11,25,"Nahor lived one hundred nineteen years after he became the father of Terah, and became the father of more sons and daughters."
Genesis,11,26,"Terah lived seventy years, and became the father of Abram, Nahor, and Haran."
Genesis,11,27,"Now this is the history of the generations of Terah. Terah became the father of Abram, Nahor, and Haran. Haran became the father of Lot."
Genesis,11,28,"Haran died before his father Terah in the land of his birth, in Ur of the Chaldees."
Genesis,11,29,"Abram and Nahor married wives. The name of Abram’s wife was Sarai, and the name of Nahor’s wife was Milcah, the daughter of Haran who was also the father of Iscah."
Genesis,11,30,Sarai was barren. She had no child.
Genesis,11,31,"Terah took Abram his son, Lot the son of Haran, his son’s son, and Sarai his daughter-in-law, his son Abram’s wife. They went from Ur of the Chaldees, to go into the land of Canaan. They came to Haran and lived there."
Genesis,11,32,The days of Terah were two hundred five years. Terah died in Haran.
Genesis,11,33,
Genesis,12,1,"Now Yahweh said to Abram, “Leave your country, and your relatives, and your father’s house, and go to the land that I will show you."
Genesis,12,2,I will make of you a great nation. I will bless you and make your name great. You will be a blessing.
Genesis,12,3,"I will bless those who bless you, and I will curse him who treates you with contempt. All the families of the earth will be blessed through you.”"
Genesis,12,4,"So Abram went, as Yahweh had told him. Lot went with him. Abram was seventy-five years old when he departed from Haran."
Genesis,12,5,"Abram took Sarai his wife, Lot his brother’s son, all their possessions that they had gathered, and the people whom they had acquired in Haran, and they went to go into the land of Canaan. They entered into the land of Canaan."
Genesis,12,6,"Abram passed through the land to the place of Shechem, to the oak of Moreh. At that time, Canaanites were in the land."
Genesis,12,7,"Yahweh appeared to Abram and said, “I will give this land to your offspring.”"
Genesis,12,8,
Genesis,12,9,"He built an altar there to Yahweh, who had appeared to him."
Genesis,12,10,"He left from there to go to the mountain on the east of Bethel and pitched his tent, having Bethel on the west, and Ai on the east. There he built an altar to Yahweh and called on Yahweh’s name."
Genesis,12,11,"Abram traveled, still going on toward the South."
Genesis,12,12,"There was a famine in the land. Abram went down into Egypt to live as a foreigner there, for the famine was severe in the land."
Genesis,12,13,"When he had come near to enter Egypt, he said to Sarai his wife, “See now, I know that you are a beautiful woman to look at."
Genesis,12,14,"It will happen, when the Egyptians see you, that they will say, ‘This is his wife.’ They will kill me, but they will save you alive."
Genesis,12,15,"Please say that you are my sister, that it may be well with me for your sake, and that my soul may live because of you.”"
Genesis,12,16,"When Abram had come into Egypt, Egyptians saw that the woman was very beautiful."
Genesis,12,17,"The princes of Pharaoh saw her, and praised her to Pharaoh; and the woman was taken into Pharaoh’s house."
Genesis,12,18,"He dealt well with Abram for her sake. He had sheep, cattle, male donkeys, male servants, female servants, female donkeys, and camels."
Genesis,12,19,"Yahweh afflicted Pharaoh and his house with great plagues because of Sarai, Abram’s wife."
Genesis,12,20,"Pharaoh called Abram and said, “What is this that you have done to me? Why didn’t you tell me that she was your wife?"
Genesis,12,21,"Why did you say, ‘She is my sister,’ so that I took her to be my wife? Now therefore, see your wife, take her, and go your way.”"
Genesis,12,22,"Pharaoh commanded men concerning him, and they escorted him away with his wife and all that he had."
Genesis,12,23,
Genesis,13,1,"Abram went up out of Egypt—he, his wife, all that he had, and Lot with him—into the South."
Genesis,13,2,"Abram was very rich in livestock, in silver, and in gold."
Genesis,13,3,"He went on his journeys from the South even to Bethel, to the place where his tent had been at the beginning, between Bethel and Ai,"
Genesis,13,4,"to the place of the altar, which he had made there at the first. There Abram called on Yahweh’s name."
Genesis,13,5,"Lot also, who went with Abram, had flocks, herds, and tents."
Genesis,13,6,"The land was not able to bear them, that they might live together; for their substance was great, so that they could not live together."
Genesis,13,7,There was strife between the herdsmen of Abram’s livestock and the herdsmen of Lot’s livestock. The Canaanites and the Perizzites lived in the land at that time.
Genesis,13,8,"Abram said to Lot, “Please, let there be no strife between you and me, and between your herdsmen and my herdsmen; for we are relatives."
Genesis,13,9,"Isn’t the whole land before you? Please separate yourself from me. If you go to the left hand, then I will go to the right. Or if you go to the right hand, then I will go to the left.”"
Genesis,13,10,"Lot lifted up his eyes, and saw all the plain of the Jordan, that it was well-watered everywhere, before Yahweh destroyed Sodom and Gomorrah, like the garden of Yahweh, like the land of Egypt, as you go to Zoar."
Genesis,13,11,"So Lot chose the Plain of the Jordan for himself. Lot traveled east, and they separated themselves the one from the other."
Genesis,13,12,"Abram lived in the land of Canaan, and Lot lived in the cities of the plain, and moved his tent as far as Sodom."
Genesis,13,13,Now the men of Sodom were exceedingly wicked and sinners against Yahweh.
Genesis,13,14,"Yahweh said to Abram, after Lot was separated from him, “Now, lift up your eyes, and look from the place where you are, northward and southward and eastward and westward,"
Genesis,13,15,"for all the land which you see, I will give to you, and to your offspring forever."
Genesis,13,16,"I will make your offspring as the dust of the earth, so that if a man can count the dust of the earth, then your offspring may also be counted."
Genesis,13,17,"Arise, walk through the land in its length and in its width; for I will give it to you.”"
Genesis,13,18,"Abram moved his tent, and came and lived by the oaks of Mamre, which are in Hebron, and built an altar there to Yahweh."
Genesis,13,19,
Genesis,14,1,"In the days of Amraphel, king of Shinar, Arioch, king of Ellasar, Chedorlaomer, king of Elam, and Tidal, king of Goiim,"
Genesis,14,2,"they made war with Bera, king of Sodom, and with Birsha, king of Gomorrah, Shinab, king of Admah, and Shemeber, king of Zeboiim, and the king of Bela (also called Zoar)."
Genesis,14,3,All these joined together in the valley of Siddim (also called the Salt Sea).
Genesis,14,4,"They served Chedorlaomer for twelve years, and in the thirteenth year, they rebelled."
Genesis,14,5,"In the fourteenth year Chedorlaomer came, and the kings who were with him, and struck the Rephaim in Ashteroth Karnaim, and the Zuzim in Ham, and the Emim in Shaveh Kiriathaim,"
