book,chapter,verse_number,verse_text
2 Kings,8,8,"The king said to Hazael, “Take a present in your hand, and go, meet the man of God, and inquire of Yahweh by him, saying, ‘Will I recover from this sickness?’”"
2 Kings,8,9,"So Hazael went to meet him, and took a present with him, even of every good thing of Damascus, forty camels’ burden, and came and stood before him, and said, “Your son Benhadad king of Syria has sent me to you, saying, ‘Will I recover from this sickness?’”"
2 Kings,8,10,"Elisha said to him, “Go, tell him, ‘You will surely recover;’ however Yahweh has shown me that he will surely die.”"
2 Kings,8,11,"He settled his gaze steadfastly on him, until he was ashamed. Then the man of God wept."
2 Kings,8,12,"Hazael said, “Why do you weep, my lord?”"
2 Kings,8,13,"He answered, “Because I know the evil that you will do to the children of Israel. You will set their strongholds on fire, and you will kill their young men with the sword, and will dash their little ones in pieces, and rip up their pregnant women.”"
2 Kings,8,14,"Hazael said, “But what is your servant, who is but a dog, that he could do this great thing?”"
2 Kings,8,15,"Elisha answered, “Yahweh has shown me that you will be king over Syria.”"
2 Kings,8,16,"Then he departed from Elisha, and came to his master, who said to him, “What did Elisha say to you?”"
2 Kings,8,17,"He answered, “He told me that you would surely recover.”"
2 Kings,8,18,"On the next day, he took a thick cloth, dipped it in water, and spread it on his face, so that he died. Then Hazael reigned in his place."
2 Kings,8,19,"In the fifth year of Joram the son of Ahab king of Israel, Jehoshaphat being king of Judah then, Jehoram the son of Jehoshaphat king of Judah began to reign."
2 Kings,8,20,He was thirty-two years old when he began to reign. He reigned eight years in Jerusalem.
2 Kings,8,21,"He walked in the way of the kings of Israel, as did Ahab’s house; for he married Ahab’s daughter. He did that which was evil in Yahweh’s sight."
2 Kings,8,22,"However Yahweh would not destroy Judah, for David his servant’s sake, as he promised him to give to him a lamp for his children always."
2 Kings,8,23,"In his days Edom revolted from under the hand of Judah, and made a king over themselves."
2 Kings,8,24,"Then Joram passed over to Zair, and all his chariots with him: and he rose up by night, and struck the Edomites who surrounded him, and the captains of the chariots; and the people fled to their tents."
2 Kings,8,25,So Edom revolted from under the hand of Judah to this day. Then Libnah revolted at the same time.
2 Kings,8,26,"The rest of the acts of Joram, and all that he did, aren’t they written in the book of the chronicles of the kings of Judah?"
2 Kings,8,27,"Joram slept with his fathers, and was buried with his fathers in David’s city; and Ahaziah his son reigned in his place."
2 Kings,8,28,"In the twelfth year of Joram the son of Ahab king of Israel, Ahaziah the son of Jehoram king of Judah began to reign."
2 Kings,8,29,Ahaziah was twenty-two years old when he began to reign; and he reigned one year in Jerusalem. His mother’s name was Athaliah the daughter of Omri king of Israel.
2 Kings,8,30,"He walked in the way of Ahab’s house, and did that which was evil in Yahweh’s sight, as did Ahab’s house; for he was the son-in-law of Ahab’s house."
2 Kings,8,31,"He went with Joram the son of Ahab to war against Hazael king of Syria at Ramoth Gilead, and the Syrians wounded Joram."
2 Kings,8,32,"King Joram returned to be healed in Jezreel from the wounds which the Syrians had given him at Ramah, when he fought against Hazael king of Syria. Ahaziah the son of Jehoram king of Judah went down to see Joram the son of Ahab in Jezreel, because he was sick."
2 Kings,8,33,
2 Kings,9,1,"Elisha the prophet called one of the sons of the prophets, and said to him, “Put your belt on your waist, take this vial of oil in your hand, and go to Ramoth Gilead."
2 Kings,9,2,"When you come there, find Jehu the son of Jehoshaphat the son of Nimshi, and go in, and make him rise up from among his brothers, and take him to an inner room."
2 Kings,9,3,"Then take the vial of oil, and pour it on his head, and say, ‘Yahweh says, “I have anointed you king over Israel.”’ Then open the door, flee, and don’t wait.”"
2 Kings,9,4,"So the young man, even the young man, the prophet, went to Ramoth Gilead."
2 Kings,9,5,"When he came, behold, the captains of the army were sitting. Then he said, “I have a message for you, captain.”"
2 Kings,9,6,"Jehu said, “To which of us all?”"
2 Kings,9,7,"He said, “To you, O captain.”"
2 Kings,9,8,"He arose, and went into the house. Then he poured the oil on his head, and said to him, “Yahweh, the God of Israel, says, ‘I have anointed you king over the people of Yahweh, even over Israel."
2 Kings,9,9,"You must strike your master Ahab’s house, that I may avenge the blood of my servants the prophets, and the blood of all the servants of Yahweh, at the hand of Jezebel."
2 Kings,9,10,"For the whole house of Ahab will perish. I will cut off from Ahab everyone who urinates against a wall, both him who is shut up and him who is left at large in Israel."
2 Kings,9,11,"I will make Ahab’s house like the house of Jeroboam the son of Nebat, and like the house of Baasha the son of Ahijah."
2 Kings,9,12,"The dogs will eat Jezebel on the plot of ground of Jezreel, and there shall be no one to bury her.’” Then he opened the door and fled."
2 Kings,9,13,"When Jehu came out to the servants of his lord, and one said to him, “Is all well? Why did this mad fellow come to you?”"
2 Kings,9,14,"He said to them, “You know the man and how he talks.”"
2 Kings,9,15,"They said, “That is a lie. Tell us now.”"
2 Kings,9,16,"He said, “He said to me, ‘Yahweh says, I have anointed you king over Israel.’”"
2 Kings,9,17,"Then they hurried, and each man took his cloak, and put it under him on the top of the stairs, and blew the trumpet, saying, “Jehu is king.”"
2 Kings,9,18,"So Jehu the son of Jehoshaphat the son of Nimshi conspired against Joram. (Now Joram was keeping Ramoth Gilead, he and all Israel, because of Hazael king of Syria;"
2 Kings,9,19,"but king Joram had returned to be healed in Jezreel of the wounds which the Syrians had given him, when he fought with Hazael king of Syria.) Jehu said, “If this is your thinking, then let no one escape and go out of the city, to go to tell it in Jezreel.”"
2 Kings,9,20,"So Jehu rode in a chariot and went to Jezreel, for Joram lay there. Ahaziah king of Judah had come down to see Joram."
2 Kings,9,21,"Now the watchman was standing on the tower in Jezreel, and he spied the company of Jehu as he came, and said, “I see a company.”"
2 Kings,9,22,"Joram said, “Take a horseman, and send to meet them, and let him say, ‘Is it peace?’”"
2 Kings,9,23,"So one went on horseback to meet him, and said, “Thus says the king, ‘Is it peace?’”"
2 Kings,9,24,"Jehu said, “What do you have to do with peace? Fall in behind me!”"
2 Kings,9,25,"The watchman said, “The messenger came to them, but he isn’t coming back.”"
2 Kings,9,26,"Then he sent out a second on horseback, who came to them, and said, “Thus says the king, ‘Is it peace?’”"
2 Kings,9,27,"Jehu answered, “What do you have to do with peace? Fall in behind me!”"
2 Kings,9,28,"The watchman said, “He came to them, and isn’t coming back. The driving is like the driving of Jehu the son of Nimshi, for he drives furiously.”"
2 Kings,9,29,"Joram said, “Get ready!”"
2 Kings,9,30,"They got his chariot ready. Then Joram king of Israel and Ahaziah king of Judah went out, each in his chariot, and they went out to meet Jehu, and found him on Naboth the Jezreelite’s land."
2 Kings,9,31,"When Joram saw Jehu, he said, “Is it peace, Jehu?”"
2 Kings,9,32,"He answered, “What peace, so long as the prostitution of your mother Jezebel and her witchcraft abound?”"
2 Kings,9,33,"Joram turned his hands, and fled, and said to Ahaziah, “This is treason, Ahaziah!”"
2 Kings,9,34,"Jehu drew his bow with his full strength, and struck Joram between his arms; and the arrow went out at his heart, and he sunk down in his chariot."
2 Kings,9,35,"Then Jehu said to Bidkar his captain, “Pick him up, and throw him in the plot of the field of Naboth the Jezreelite; for remember how, when you and I rode together after Ahab his father, Yahweh laid this burden on him:"
